"188,y_feat_afro_b.mp3,unknown,y_feat_afro_bmp3,bpm=108,key=A,scale=minor,energy=0.154976114631,happy=0.57821309939027,sad=0.33001134358346,aggressiveness=0.72747310809791,danceability=0.99634689092636,relaxed=0.36255526542664"
"189,noiz_bored_in_the_house_tyga_x_curtis_roach.mp3,unknown,noiz_bored_in_the_house_tyga_x_curtis_roachmp3,bpm=103,key=A#,scale=minor,energy=0.361155182123,happy=0.3881834340947,sad=0.51931295650346,aggressiveness=0.48000661603042,danceability=0.99999064207077,relaxed=0.59051882369178"
"190,yo_zu_beleza_feat_drew.mp3,unknown,yo_zu_beleza_feat_drewmp3,bpm=125,key=A#,scale=minor,energy=0.23383846879,happy=0.40697000495857,sad=0.65603323839605,aggressiveness=0.22259893640876,danceability=0.81769081018865,relaxed=0.60455863177776"
"191,brackem_dazen_x_radical_one_maldad.mp3,unknown,brackem_dazen_x_radical_one_maldadmp3,bpm=95,key=A#,scale=major,energy=0.293236583471,happy=0.58557834582669,sad=0.55878256474222,aggressiveness=0.32413711984243,danceability=0.99990349156516,relaxed=0.45401645132474"
"192,burna_boy_anybody.mp3,unknown,burna_boy_anybodymp3,bpm=104,key=F#,scale=minor,energy=0.175373241305,happy=0.82922085002065,sad=0.49366171658039,aggressiveness=0.12343912484357,danceability=0.9992311745882,relaxed=0.55944352969527"
"193,nines_intro_prod_by_ey_5ive_sbtv_onefootout_free_download_at_icecitynw.mp3,unknown,nines_intro_prod_by_ey_5ive_sbtv_onefootout_free_download_at_icecitynwmp3,bpm=84.5,key=G#,scale=major,energy=0.56159299612,happy=0.46097968022029,sad=0.84373981753985,aggressiveness=0.12808345009883,danceability=0.45795639542242,relaxed=0.70067101716995"
"194,klap_sex_machine.mp3,unknown,klap_sex_machinemp3,bpm=130,key=A#,scale=major,energy=0.214204743505,happy=0.87121887717928,sad=0.14098188387496,aggressiveness=0.82955139023917,danceability=1,relaxed=0.3876068677221"
"195,smallgod_ft_kidi_darkoo_falling_april_2022.mp3,unknown,smallgod_ft_kidi_darkoo_falling_april_2022mp3,bpm=107.5,key=C#,scale=major,energy=0.432223647833,happy=0.59314439373702,sad=0.78287915672575,aggressiveness=0.042811833322048,danceability=0.75529473594257,relaxed=0.72574933937618"
"196,ruger_dior.mp3,unknown,ruger_diormp3,bpm=103,key=G,scale=major,energy=0.32810407877,happy=0.7436015350478,sad=0.7656477860042,aggressiveness=0.074914333410561,danceability=0.99924035583224,relaxed=0.49743745582444"
"197,terri_danger_april_2022.mp3,unknown,terri_danger_april_2022mp3,bpm=139.5,key=C#,scale=minor,energy=0.259164363146,happy=0.73416937887669,sad=0.80919173359871,aggressiveness=0.045149406728645,danceability=0.99989625811577,relaxed=0.61248649160067"
"198,tory_lanez_toast.mp3,unknown,tory_lanez_toastmp3,bpm=100,key=A#,scale=minor,energy=0.214460641146,happy=0.80661048740149,sad=0.34137067198753,aggressiveness=0.35667121596634,danceability=0.99939786725574,relaxed=0.37812921073702"
"199,Mduduzi_Ncube_-_Angsakhoni.mp3,unknown,mduduzi_ncube_angsakhonimp3,bpm=95,key=C,scale=major,energy=0.371491670609,happy=0.5192318012317,sad=0.95822895069917,aggressiveness=0.064672983329122,danceability=0.83756098647912,relaxed=0.79906515280406"
"200,Shimza_-_Higher_ft_Nobuhle.mp3,unknown,shimza_higher_ft_nobuhlemp3,bpm=118,key=F,scale=minor,energy=0.321491390467,happy=0.58879400491714,sad=0.61868752837181,aggressiveness=0.2066265810281,danceability=0.97649009823799,relaxed=0.37721711695194"
"201,Unit_EM_SA_-_Ameva_ft_Afro_Brotherz.mp3,unknown,unit_em_sa_ameva_ft_afro_brotherzmp3,bpm=120,key=F,scale=minor,energy=0.468563526869,happy=0.4711266172817,sad=0.59656878467649,aggressiveness=0.1533063207753,danceability=0.98940053209662,relaxed=0.4936527647078"
"202,Abeg-ft.-Joeboy-Omah-Lay.mp3,unknown,abeg_ft_joeboy_omah_laymp3,bpm=122.5,key=D,scale=minor,energy=0.51722073555,happy=0.43715131096542,sad=0.90767807513475,aggressiveness=0.098176468745805,danceability=0.99877750873566,relaxed=0.67288410663605"
"203,Kolomental.mp3,unknown,kolomentalmp3,bpm=95,key=A#,scale=major,energy=0.599072992802,happy=0.55246828123927,sad=0.95750248432159,aggressiveness=0.071849883068353,danceability=0.99799035489559,relaxed=0.66732832044363"
"204,Chargie-ft.-Mugeez.mp3,unknown,chargie_ft_mugeezmp3,bpm=103,key=F,scale=minor,energy=0.364767462015,happy=0.60939603298903,sad=0.9278975725174,aggressiveness=0.034631965332665,danceability=0.9997164607048,relaxed=0.71020413190126"
"205,Kilo-ft.-Skiibii.mp3,unknown,kilo_ft_skiibiimp3,bpm=111.5,key=A#,scale=minor,energy=0.225596681237,happy=0.4184612998118,sad=0.74541774392128,aggressiveness=0.21749005839229,danceability=0.89972192049026,relaxed=0.63727715611458"
"206,PD-Riddim.mp3,unknown,pd_riddimmp3,bpm=117,key=A#,scale=minor,energy=0.177432090044,happy=0.68044096499216,sad=0.51207287423313,aggressiveness=0.21879840060137,danceability=0.94961459934711,relaxed=0.53684621304274"
"207,Jiggy.mp3,unknown,jiggymp3,bpm=103,key=A#,scale=major,energy=0.257686257362,happy=0.62811832129955,sad=0.75018177429835,aggressiveness=0.036997132158528,danceability=0.99999671181043,relaxed=0.52460121115049"
"208,Melvitto-x-Wande-Coal-Gentility.mp3,unknown,melvitto_x_wande_coal_gentilitymp3,bpm=108,key=A#,scale=major,energy=0.521575689316,happy=0.71627019609296,sad=0.74902773797512,aggressiveness=0.04325284124352,danceability=0.77355682179332,relaxed=0.63561043739319"
"209,Awolowo-ft.-Wizkid-x-DarkoVibes.mp3,unknown,awolowo_ft_wizkid_x_darkovibesmp3,bpm=129,key=F,scale=minor,energy=0.191403001547,happy=0.58008461126259,sad=0.79304562296186,aggressiveness=0.072126408772809,danceability=0.99999891860144,relaxed=0.69515421560832"
"210,Tikuku.mp3,unknown,tikukump3,bpm=121,key=A#,scale=minor,energy=0.200213730335,happy=0.82855164993089,sad=0.44165052287281,aggressiveness=0.18299190932885,danceability=0.9260871373117,relaxed=0.57027303799987"
"211,Abena-Korkor.mp3,unknown,abena_korkormp3,bpm=115,key=F,scale=minor,energy=0.103075280786,happy=0.71846646409378,sad=0.38589619514015,aggressiveness=0.63299631079038,danceability=0.99983508057064,relaxed=0.64092582464218"
"212,Essence-Afropiano-Mix.mp3,unknown,essence_afropiano_mixmp3,bpm=115.5,key=D,scale=minor,energy=0.465056300163,happy=0.51099759542073,sad=0.75181765854359,aggressiveness=0.11390344294099,danceability=0.85123352085551,relaxed=0.62184028327465"
"213,Baby-mix-2.mp3,unknown,baby_mix_2mp3,bpm=100,key=D,scale=minor,energy=0.236635550857,happy=0.57431946749732,sad=0.90068376915795,aggressiveness=0.068030381774796,danceability=0.83298237834658,relaxed=0.74291809967586"
"214,Dada-Remix-ft.-Davido.mp3,unknown,dada_remix_ft_davidomp3,bpm=138.5,key=A#,scale=major,energy=0.307283699512,happy=0.52633360551408,sad=0.81646835803986,aggressiveness=0.2290481957607,danceability=0.92581500485539,relaxed=0.61298188567162"
"215,drake_yebbas_heartbreak_ft_yebba_m.mp3,unknown,drake_yebbas_heartbreak_ft_yebba_mmp3,bpm=120.5,key=D#,scale=minor,energy=0.208266764879,happy=0.14724061682258,sad=0.98593691984812,aggressiveness=0.046929949719924,danceability=0.16985688878534,relaxed=0.91843617955844"
"216,drake_fountains_ft_tems_m.mp3,unknown,drake_fountains_ft_tems_mmp3,bpm=100,key=A#,scale=minor,energy=0.436958938837,happy=0.66308018192649,sad=0.81914918124676,aggressiveness=0.037060426664539,danceability=0.99996981024742,relaxed=0.65230755507946"
"217,drake_the_remorse_m.mp3,unknown,drake_the_remorse_mmp3,bpm=89,key=F,scale=minor,energy=0.204849049449,happy=0.63073520235242,sad=0.78218821088473,aggressiveness=0.050598974898458,danceability=0.94214425484339,relaxed=0.81657313903173"
"218,drake_you_only_live_twice_ft_lil_wayne_rick_ross_m.mp3,unknown,drake_you_only_live_twice_ft_lil_wayne_rick_ross_mmp3,bpm=93,key=G,scale=minor,energy=0.281922131777,happy=0.68254698481825,sad=0.56212820940548,aggressiveness=0.50882841481103,danceability=0.98052040735881,relaxed=0.50556409027841"
"219,drake_get_along_better_ft_ty_dolla_sign_m.mp3,unknown,drake_get_along_better_ft_ty_dolla_sign_mmp3,bpm=178,key=F,scale=minor,energy=0.343917280436,happy=0.39525483939797,sad=0.91175426244736,aggressiveness=0.017226655129343,danceability=0.68574134483933,relaxed=0.47345384955406"
"220,drake_imy2_ft_kid_cudi_m.mp3,unknown,drake_imy2_ft_kid_cudi_mmp3,bpm=150.5,key=A#,scale=major,energy=0.504045724869,happy=0.28714592557729,sad=0.88334977626801,aggressiveness=0.081463904331692,danceability=0.81727373329076,relaxed=0.79675722122192"
"221,drake_fucking_fans_m.mp3,unknown,drake_fucking_fans_mmp3,bpm=85.5,key=F,scale=minor,energy=0.408909618855,happy=0.028652659188083,sad=0.98828500509262,aggressiveness=0.10377566888928,danceability=0.44431303441525,relaxed=0.98777747154236"
"222,drake_no_friends_in_the_industry_m.mp3,unknown,drake_no_friends_in_the_industry_mmp3,bpm=166,key=A#,scale=minor,energy=0.261966407299,happy=0.62622552323673,sad=0.5271167324649,aggressiveness=0.45196168041892,danceability=0.99440225627687,relaxed=0.47041483720144"
"223,drake_race_my_mind_m.mp3,unknown,drake_race_my_mind_mmp3,bpm=87,key=A#,scale=major,energy=0.212776616216,happy=0.47666248713027,sad=0.78936424580487,aggressiveness=0.39369907391004,danceability=0.9415731836449,relaxed=0.6730159710754"
"224,drake_mention_me_ft_rema_m.mp3,unknown,drake_mention_me_ft_rema_mmp3,bpm=104.5,key=F,scale=minor,energy=0.580811142921,happy=0.3648842338298,sad=0.8852890431881,aggressiveness=0.16675574854016,danceability=0.88980026394129,relaxed=0.64440811276436"
"225,drake_7am_on_bridle_path_m.mp3,unknown,drake_7am_on_bridle_path_mmp3,bpm=90,key=A#,scale=minor,energy=0.293036818504,happy=0.682078820467,sad=0.72896372675896,aggressiveness=0.052026284858584,danceability=0.90613562390208,relaxed=0.53109360039234"
"226,drake_knife_talk_ft_21_savage_project_pat_m.mp3,unknown,drake_knife_talk_ft_21_savage_project_pat_mmp3,bpm=146.5,key=A#,scale=major,energy=0.755082845688,happy=0.50987346023321,sad=0.82466331124306,aggressiveness=0.13398975869641,danceability=0.87982235476375,relaxed=0.55670151412487"
"227,drake_girls_want_girls_ft_lil_baby_m.mp3,unknown,drake_girls_want_girls_ft_lil_baby_mmp3,bpm=87,key=D#,scale=minor,energy=0.591862440109,happy=0.636986679501,sad=0.81007407771216,aggressiveness=0.072539911191497,danceability=0.92664069930712,relaxed=0.60762483212683"
"228,drake_fair_trade_ft_travis_scott_m.mp3,unknown,drake_fair_trade_ft_travis_scott_mmp3,bpm=84,key=A#,scale=minor,energy=0.611987471581,happy=0.48912443220615,sad=0.7702421421806,aggressiveness=0.16289334588995,danceability=0.83540258804957,relaxed=0.49848810086648"
"229,drake_pipe_down_m.mp3,unknown,drake_pipe_down_mmp3,bpm=77.5,key=F#,scale=minor,energy=0.286443471909,happy=0.59527779201744,sad=0.77170098490185,aggressiveness=0.23478643668609,danceability=0.81815824243757,relaxed=0.5271642671691"
"230,drake_tsu_m.mp3,unknown,drake_tsu_mmp3,bpm=130,key=E,scale=major,energy=0.474112719297,happy=0.4492231569826,sad=0.87771894840094,aggressiveness=0.12151648444482,danceability=0.78902224050118,relaxed=0.64474822695439"
"231,drake_love_all_ft_jay_z_m.mp3,unknown,drake_love_all_ft_jay_z_mmp3,bpm=92,key=A#,scale=major,energy=0.258573561907,happy=0.49070776526351,sad=0.67808196246624,aggressiveness=0.2573209926486,danceability=0.99769425392151,relaxed=0.73727698326111"
"232,drake_in_the_bible_ft_lil_durk_giveon_m.mp3,unknown,drake_in_the_bible_ft_lil_durk_giveon_mmp3,bpm=143,key=F,scale=major,energy=0.353283435106,happy=0.50151534937322,sad=0.82971079399188,aggressiveness=0.040550765076963,danceability=0.69175092130899,relaxed=0.76228916148345"
"233,drake_way_2_sexy_ft_future_young_thug_m.mp3,unknown,drake_way_2_sexy_ft_future_young_thug_mmp3,bpm=136,key=A#,scale=major,energy=0.375605911016,happy=0.63465177661485,sad=0.57309951836413,aggressiveness=0.25322664021091,danceability=0.99991300431165,relaxed=0.41420071504333"
"234,drake_n_2_deep_ft_future_m.mp3,unknown,drake_n_2_deep_ft_future_mmp3,bpm=130,key=A#,scale=minor,energy=0.252789050341,happy=0.64954707568342,sad=0.79958348924463,aggressiveness=0.12790362934836,danceability=0.78291652893478,relaxed=0.62873218547214"
"235,b_i_l_l_y_g_mas_que_nada.mp3,unknown,b_i_l_l_y_g_mas_que_nadamp3,bpm=127,key=F,scale=major,energy=0.226463347673,happy=0.42783132952172,sad=0.31816892574231,aggressiveness=0.73167207092047,danceability=0.98765720923742,relaxed=0.61603951454163"
"236,album_downloaddawn_fm.mp3,unknown,album_downloaddawn_fmmp3,bpm=123,key=A,scale=major,energy=0.130587533116,happy=0.48263523541391,sad=0.87865309417248,aggressiveness=0.26784105598927,danceability=0.19282099977136,relaxed=0.75848452746868"
"237,tadow_amapiano.mp3,unknown,tadow_amapianomp3,bpm=116,key=A,scale=minor,energy=0.098054818809,happy=0.70797215567695,sad=0.11890578642488,aggressiveness=0.80762550234795,danceability=0.99999998675452,relaxed=0.34443264206251"
"238,album_downloadd.mp3,unknown,album_downloaddmp3,bpm=156.5,key=G#,scale=minor,energy=0.542387723923,happy=0.22047892808914,sad=0.93527194261551,aggressiveness=0.13358197808266,danceability=0.41379261314869,relaxed=0.68745368719101"
"239,recent_vi.mp3,unknown,recent_vimp3,bpm=128,key=A#,scale=minor,energy=0.336963653564,happy=0.61396878087867,sad=0.77386258045832,aggressiveness=0.26738981778423,danceability=0.92887532379892,relaxed=0.69718332754241"
"240,music_downloadkendrick_lamar_savior_interlude_m8.mp3,unknown,music_downloadkendrick_lamar_savior_interlude_m8mp3,bpm=118,key=F,scale=minor,energy=0.145473763347,happy=0.6370640352834,sad=0.79014680215291,aggressiveness=0.064192495508386,danceability=0.37922029010952,relaxed=0.71896497692381"
"241,album_downloadthe_burning_t.mp3,unknown,album_downloadthe_burning_tmp3,bpm=86.5,key=C#,scale=major,energy=0.184871912003,happy=0.58691062754951,sad=0.87484894692898,aggressiveness=0.057322631590068,danceability=0.94133630394936,relaxed=0.81541168689728"
"242,album_downloadbreezy.mp3,unknown,album_downloadbreezymp3,bpm=90,key=A#,scale=minor,energy=0.296984940767,happy=0.48861257799823,sad=0.72256997558806,aggressiveness=0.28700576143132,danceability=0.98077826367484,relaxed=0.90260420242945"
"243,diamond_platnumz_ft_jaywillz_melody_april_2022.mp3,remix,diamond_platnumz_ft_jaywillz_melody_april_2022mp3,bpm=105,key=G#,scale=minor,energy=0.191290378571,happy=0.70570497773588,sad=0.76954088892256,aggressiveness=0.026658715613719,danceability=0.97596612998417,relaxed=0.7753815480641"
"244,dangote_stefan_vilijn_marchello_garcia_afrodub_mix.mp3,remix,dangote_stefan_vilijn_marchello_garcia_afrodub_mixmp3,bpm=118,key=A#,scale=minor,energy=0.346398085356,happy=0.52056749910116,sad=0.35333180129528,aggressiveness=0.11937587633729,danceability=1,relaxed=0.39604769349098"
"245,scorpz_20_prod_aclass_freestyle.mp3,remix,scorpz_20_prod_aclass_freestylemp3,bpm=140,key=A,scale=minor,energy=0.68321365118,happy=0.46526300229016,sad=0.50905728712678,aggressiveness=0.47473963163793,danceability=0.86671267449856,relaxed=0.46778400242329"
"246,Drew - NOT HOT,remix,drew_not_hotmp3,bpm=126,key=A#,scale=minor,energy=0.245880410075,happy=0.74625620458807,sad=0.21858278582139,aggressiveness=0.58226272250925,danceability=0.99878262622016,relaxed=0.45959085226059"
"247,a_star_city_bum_bum.mp3,remix,a_star_city_bum_bummp3,bpm=118,key=A#,scale=minor,energy=0.74918192625,happy=0.60166656179354,sad=0.40878236666322,aggressiveness=0.12634854950011,danceability=0.99998500198126,relaxed=0.44700139388442"
"248,y_feat_afro_b.mp3,remix,y_feat_afro_bmp3,bpm=108,key=A,scale=minor,energy=0.154976114631,happy=0.57821309939027,sad=0.33001134358346,aggressiveness=0.72747310809791,danceability=0.99634689092636,relaxed=0.36255526542664"
"249,noiz_bored_in_the_house_tyga_x_curtis_roach.mp3,remix,noiz_bored_in_the_house_tyga_x_curtis_roachmp3,bpm=103,key=A#,scale=minor,energy=0.361155182123,happy=0.3881834340947,sad=0.51931295650346,aggressiveness=0.48000661603042,danceability=0.99999064207077,relaxed=0.59051882369178"
"250,YO-ZU - BELEZA FEAT DREW++++*****,remix,yo_zu_beleza_feat_drewmp3,bpm=125,key=A#,scale=minor,energy=0.23383846879,happy=0.40697000495857,sad=0.65603323839605,aggressiveness=0.22259893640876,danceability=0.81769081018865,relaxed=0.60455863177776"
"251,brackem_dazen_x_radical_one_maldad.mp3,remix,brackem_dazen_x_radical_one_maldadmp3,bpm=95,key=A#,scale=major,energy=0.293236583471,happy=0.58557834582669,sad=0.55878256474222,aggressiveness=0.32413711984243,danceability=0.99990349156516,relaxed=0.45401645132474"
"252,Burna Boy - Anybody,remix,burna_boy_anybodymp3,bpm=104,key=F#,scale=minor,energy=0.175373241305,happy=0.82922085002065,sad=0.49366171658039,aggressiveness=0.12343912484357,danceability=0.9992311745882,relaxed=0.55944352969527"
"253,nines_intro_prod_by_ey_5ive_sbtv_onefootout_free_download_at_icecitynw.mp3,remix,nines_intro_prod_by_ey_5ive_sbtv_onefootout_free_download_at_icecitynwmp3,bpm=84.5,key=G#,scale=major,energy=0.56159299612,happy=0.46097968022029,sad=0.84373981753985,aggressiveness=0.12808345009883,danceability=0.45795639542242,relaxed=0.70067101716995"
"254,kLap - SEX MACHINE,remix,klap_sex_machinemp3,bpm=130,key=A#,scale=major,energy=0.214204743505,happy=0.87121887717928,sad=0.14098188387496,aggressiveness=0.82955139023917,danceability=1,relaxed=0.3876068677221"
"255,smallgod_ft_kidi_darkoo_falling_april_2022.mp3,remix,smallgod_ft_kidi_darkoo_falling_april_2022mp3,bpm=107.5,key=C#,scale=major,energy=0.432223647833,happy=0.59314439373702,sad=0.78287915672575,aggressiveness=0.042811833322048,danceability=0.75529473594257,relaxed=0.72574933937618"
"256,ruger_dior.mp3,remix,ruger_diormp3,bpm=103,key=G,scale=major,energy=0.32810407877,happy=0.7436015350478,sad=0.7656477860042,aggressiveness=0.074914333410561,danceability=0.99924035583224,relaxed=0.49743745582444"
"257,terri_danger_april_2022.mp3,remix,terri_danger_april_2022mp3,bpm=139.5,key=C#,scale=minor,energy=0.259164363146,happy=0.73416937887669,sad=0.80919173359871,aggressiveness=0.045149406728645,danceability=0.99989625811577,relaxed=0.61248649160067"
"258,Tory Lanez - TOAST,remix,tory_lanez_toastmp3,bpm=100,key=A#,scale=minor,energy=0.214460641146,happy=0.80661048740149,sad=0.34137067198753,aggressiveness=0.35667121596634,danceability=0.99939786725574,relaxed=0.37812921073702"
"259,Angsakhoni,unknown,mduduzi_ncube_angsakhonimp3,bpm=95,key=C,scale=major,energy=0.371491670609,happy=0.5192318012317,sad=0.95822895069917,aggressiveness=0.064672983329122,danceability=0.83756098647912,relaxed=0.79906515280406"
"260,Higher ft. Nobuhle,afro house,shimza_higher_ft_nobuhlemp3,bpm=118,key=F,scale=minor,energy=0.321491390467,happy=0.58879400491714,sad=0.61868752837181,aggressiveness=0.2066265810281,danceability=0.97649009823799,relaxed=0.37721711695194"
"261,Ameva ft. Afro Brotherz,unknown,unit_em_sa_ameva_ft_afro_brotherzmp3,bpm=120,key=F,scale=minor,energy=0.468563526869,happy=0.4711266172817,sad=0.59656878467649,aggressiveness=0.1533063207753,danceability=0.98940053209662,relaxed=0.4936527647078"
"262,Abeg-ft.-Joeboy-Omah-Lay.mp3,afro dancehall,abeg_ft_joeboy_omah_laymp3,bpm=122.5,key=D,scale=minor,energy=0.51722073555,happy=0.43715131096542,sad=0.90767807513475,aggressiveness=0.098176468745805,danceability=0.99877750873566,relaxed=0.67288410663605"
"263,Kolomental,nigerian pop,kolomentalmp3,bpm=95,key=A#,scale=major,energy=0.599072992802,happy=0.55246828123927,sad=0.95750248432159,aggressiveness=0.071849883068353,danceability=0.99799035489559,relaxed=0.66732832044363"
"264,Chargie ft. Mugeez,christian pop,chargie_ft_mugeezmp3,bpm=103,key=F,scale=minor,energy=0.364767462015,happy=0.60939603298903,sad=0.9278975725174,aggressiveness=0.034631965332665,danceability=0.9997164607048,relaxed=0.71020413190126"
"265,Kilo ft. Skiibii,nigerian pop,kilo_ft_skiibiimp3,bpm=111.5,key=A#,scale=minor,energy=0.225596681237,happy=0.4184612998118,sad=0.74541774392128,aggressiveness=0.21749005839229,danceability=0.89972192049026,relaxed=0.63727715611458"
"266,PD Riddim,unknown,pd_riddimmp3,bpm=117,key=A#,scale=minor,energy=0.177432090044,happy=0.68044096499216,sad=0.51207287423313,aggressiveness=0.21879840060137,danceability=0.94961459934711,relaxed=0.53684621304274"
"267,Jiggy.mp3,nigerian pop,jiggymp3,bpm=103,key=A#,scale=major,energy=0.257686257362,happy=0.62811832129955,sad=0.75018177429835,aggressiveness=0.036997132158528,danceability=0.99999671181043,relaxed=0.52460121115049"
"268,Melvitto x Wande Coal - Gentility,remix,melvitto_x_wande_coal_gentilitymp3,bpm=108,key=A#,scale=major,energy=0.521575689316,happy=0.71627019609296,sad=0.74902773797512,aggressiveness=0.04325284124352,danceability=0.77355682179332,relaxed=0.63561043739319"
"269,Awolowo ft. Wizkid x DarkoVibes,afro dancehall,awolowo_ft_wizkid_x_darkovibesmp3,bpm=129,key=F,scale=minor,energy=0.191403001547,happy=0.58008461126259,sad=0.79304562296186,aggressiveness=0.072126408772809,danceability=0.99999891860144,relaxed=0.69515421560832"
"270,Tikuku,unknown,tikukump3,bpm=121,key=A#,scale=minor,energy=0.200213730335,happy=0.82855164993089,sad=0.44165052287281,aggressiveness=0.18299190932885,danceability=0.9260871373117,relaxed=0.57027303799987"
"271,Abena Korkor,asakaa,abena_korkormp3,bpm=115,key=F,scale=minor,energy=0.103075280786,happy=0.71846646409378,sad=0.38589619514015,aggressiveness=0.63299631079038,danceability=0.99983508057064,relaxed=0.64092582464218"
"272,Essence-Afropiano-Mix.mp3,unknown,essence_afropiano_mixmp3,bpm=115.5,key=D,scale=minor,energy=0.465056300163,happy=0.51099759542073,sad=0.75181765854359,aggressiveness=0.11390344294099,danceability=0.85123352085551,relaxed=0.62184028327465"
"273,Baby mix,remix,baby_mix_2mp3,bpm=100,key=D,scale=minor,energy=0.236635550857,happy=0.57431946749732,sad=0.90068376915795,aggressiveness=0.068030381774796,danceability=0.83298237834658,relaxed=0.74291809967586"
"274,Dada Remix ft. Davido,afropop,dada_remix_ft_davidomp3,bpm=138.5,key=A#,scale=major,energy=0.307283699512,happy=0.52633360551408,sad=0.81646835803986,aggressiveness=0.2290481957607,danceability=0.92581500485539,relaxed=0.61298188567162"
"275,Yebba's Heartbreak (feat. Yebba),canadian hip hop,drake_yebbas_heartbreak_ft_yebba_mmp3,bpm=120.5,key=D#,scale=minor,energy=0.208266764879,happy=0.14724061682258,sad=0.98593691984812,aggressiveness=0.046929949719924,danceability=0.16985688878534,relaxed=0.91843617955844"
"276,Fountains (feat. Tems),canadian hip hop,drake_fountains_ft_tems_mmp3,bpm=100,key=A#,scale=minor,energy=0.436958938837,happy=0.66308018192649,sad=0.81914918124676,aggressiveness=0.037060426664539,danceability=0.99996981024742,relaxed=0.65230755507946"
"277,The Remorse,canadian hip hop,drake_the_remorse_mmp3,bpm=89,key=F,scale=minor,energy=0.204849049449,happy=0.63073520235242,sad=0.78218821088473,aggressiveness=0.050598974898458,danceability=0.94214425484339,relaxed=0.81657313903173"
"278,You Only Live Twice (feat. Lil Wayne & Rick Ross),canadian hip hop,drake_you_only_live_twice_ft_lil_wayne_rick_ross_mmp3,bpm=93,key=G,scale=minor,energy=0.281922131777,happy=0.68254698481825,sad=0.56212820940548,aggressiveness=0.50882841481103,danceability=0.98052040735881,relaxed=0.50556409027841"
"279,Get Along Better (feat. Ty Dolla Sign),canadian hip hop,drake_get_along_better_ft_ty_dolla_sign_mmp3,bpm=178,key=F,scale=minor,energy=0.343917280436,happy=0.39525483939797,sad=0.91175426244736,aggressiveness=0.017226655129343,danceability=0.68574134483933,relaxed=0.47345384955406"
"280,IMY2 (feat. Kid Cudi),canadian hip hop,drake_imy2_ft_kid_cudi_mmp3,bpm=150.5,key=A#,scale=major,energy=0.504045724869,happy=0.28714592557729,sad=0.88334977626801,aggressiveness=0.081463904331692,danceability=0.81727373329076,relaxed=0.79675722122192"
"281,Fucking Fans,canadian hip hop,drake_fucking_fans_mmp3,bpm=85.5,key=F,scale=minor,energy=0.408909618855,happy=0.028652659188083,sad=0.98828500509262,aggressiveness=0.10377566888928,danceability=0.44431303441525,relaxed=0.98777747154236"
"282,drake_no_friends_in_the_industry_m.mp3,canadian hip hop,drake_no_friends_in_the_industry_mmp3,bpm=166,key=A#,scale=minor,energy=0.261966407299,happy=0.62622552323673,sad=0.5271167324649,aggressiveness=0.45196168041892,danceability=0.99440225627687,relaxed=0.47041483720144"
"283,Race My Mind,canadian hip hop,drake_race_my_mind_mmp3,bpm=87,key=A#,scale=major,energy=0.212776616216,happy=0.47666248713027,sad=0.78936424580487,aggressiveness=0.39369907391004,danceability=0.9415731836449,relaxed=0.6730159710754"
"284,Mention Me (feat. Rema),canadian hip hop,drake_mention_me_ft_rema_mmp3,bpm=104.5,key=F,scale=minor,energy=0.580811142921,happy=0.3648842338298,sad=0.8852890431881,aggressiveness=0.16675574854016,danceability=0.88980026394129,relaxed=0.64440811276436"
"285,7AM on Bridle Path,canadian hip hop,drake_7am_on_bridle_path_mmp3,bpm=90,key=A#,scale=minor,energy=0.293036818504,happy=0.682078820467,sad=0.72896372675896,aggressiveness=0.052026284858584,danceability=0.90613562390208,relaxed=0.53109360039234"
"286,Knife Talk (feat. 21 Savage & Project Pat),canadian hip hop,drake_knife_talk_ft_21_savage_project_pat_mmp3,bpm=146.5,key=A#,scale=major,energy=0.755082845688,happy=0.50987346023321,sad=0.82466331124306,aggressiveness=0.13398975869641,danceability=0.87982235476375,relaxed=0.55670151412487"
"287,Girls Want Girls (feat. Lil Baby),canadian hip hop,drake_girls_want_girls_ft_lil_baby_mmp3,bpm=87,key=D#,scale=minor,energy=0.591862440109,happy=0.636986679501,sad=0.81007407771216,aggressiveness=0.072539911191497,danceability=0.92664069930712,relaxed=0.60762483212683"
"288,Fair Trade (feat. Travis Scott),canadian hip hop,drake_fair_trade_ft_travis_scott_mmp3,bpm=84,key=A#,scale=minor,energy=0.611987471581,happy=0.48912443220615,sad=0.7702421421806,aggressiveness=0.16289334588995,danceability=0.83540258804957,relaxed=0.49848810086648"
"289,Pipe Down,canadian hip hop,drake_pipe_down_mmp3,bpm=77.5,key=F#,scale=minor,energy=0.286443471909,happy=0.59527779201744,sad=0.77170098490185,aggressiveness=0.23478643668609,danceability=0.81815824243757,relaxed=0.5271642671691"
"290,TSU,canadian hip hop,drake_tsu_mmp3,bpm=130,key=E,scale=major,energy=0.474112719297,happy=0.4492231569826,sad=0.87771894840094,aggressiveness=0.12151648444482,danceability=0.78902224050118,relaxed=0.64474822695439"
"291,Love All (feat. Jay-Z),canadian hip hop,drake_love_all_ft_jay_z_mmp3,bpm=92,key=A#,scale=major,energy=0.258573561907,happy=0.49070776526351,sad=0.67808196246624,aggressiveness=0.2573209926486,danceability=0.99769425392151,relaxed=0.73727698326111"
